Customer ID,Age,Gender,Education,Marital Status,Employment Type,Annual Income,Work Experience,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Loan Status,Default Status,Credit Score
"CUST001170","28","Other","Master's Degree",,"Full-Time","241012","11","LOAN450386","41369","Personal","15.88","2","Approved","Yes","357"
"CUST001275","67",,"Bachelor's Degree","Single","Self-Employed","100980","14","LOAN701170","20887","Personal","14.78","7","Rejected","No","347"
"CUST001275","35",,"Diploma","Married","Full-Time","143630","10","LOAN804904","63905","Education","5.87","10","Rejected","No","709"
"CUST000602","56","Female",,,,,"2","LOAN335743","766103","Home","5.40","25","Rejected","No","731"
"CUST000050","61","Male",,"Divorced","Full-Time","159716","18","LOAN516380","42115","Vehicle","7.42","6","Rejected","No","729"
"CUST000149","28","Other","Associate Degree","Widowed","Contract","171807","12","LOAN591899","35864","Personal","16.24","7","Rejected","No","662"
"CUST000929","34","Male","Diploma","Divorced","Contract","184962","23","LOAN170068","162735","Home","4.83","20","Approved","No","631"
"CUST001275","30","Female","Master's Degree","Single","Self-Employed","247107","4","LOAN970541","556670","Home","6.39","20","Rejected","No","700"
"CUST001275","47","Male","Master's Degree","Married","Self-Employed","189578","24","LOAN995590","546199","Home","4.80","25","Approved","No","465"
"CUST000483",,"Male","Master's Degree","Married","Unemployed","226068","20","LOAN602849","41954","Personal","14.51","1","Approved","No","547"
"CUST001275","43","Male","High School","Married","Part-Time","204302","27","LOAN396126","58264","Education","5.99","5","Approved","Yes","518"
"CUST000472","26","Other","Bachelor's Degree","Married","Self-Employed","84437","1","LOAN122639","53988","Vehicle","8.05","7","Rejected","No","685"
"CUST000265","31","Other","High School","Divorced","Unemployed","37709","32","LOAN297978","797697","Home","6.17","20","Approved","No","432"
"CUST000094","60","Male",,"Widowed","Full-Time",,"8","LOAN277971","98033","Education","7.76","20","Approved","No","647"
"CUST001186",,"Other","High School","Single","Part-Time","120877","40","LOAN064942","59433","Education","6.46","10","Rejected","No","711"
"CUST000811","51","Female","Master's Degree","Widowed","Self-Employed","27330","26","LOAN271152","42042","Education","7.54","10","Approved","Yes","798"
"CUST001241","22",,"Associate Degree","Widowed","Unemployed","122653","36","LOAN618694","56164","Education","6.44","20","Approved","No","630"
"CUST001275","50","Female","Associate Degree","Widowed","Part-Time","50479","38","LOAN687763","20618","Personal","16.29","7","Approved","No","728"
"CUST000049","48","Other","Bachelor's Degree","Widowed","Self-Employed","191704","40","LOAN158812","69340","Education","7.48","10","Approved","No","711"
"CUST000003","65","Other","High School",,"Contract","241402","11","LOAN206835","34244","Vehicle","5.18","6","Approved","No","818"
"CUST001275","68",,"Master's Degree","Divorced","Self-Employed","139812","3","LOAN096030","39083","Education","5.06","5","Rejected","No","812"
"CUST000854","59",,"Master's Degree","Divorced","Contract","25817","4","LOAN525264","67842","Education","7.79","20","Rejected","No","777"
"CUST001275","35","Other","Diploma","Divorced","Contract",,"23","LOAN692120","22724","Vehicle","4.66","7","Approved","No","499"
"CUST000692","39","Other","High School","Widowed",,"196634","19","LOAN129643","59416","Vehicle","6.49","5","Rejected","No","677"
"CUST001275","27","Other","Diploma","Divorced","Part-Time","181221","18","LOAN894236","7556","Personal","16.85","2","Rejected","No","440"
"CUST000296","31","Male","High School",,"Contract","189269","34","LOAN684340","75875","Vehicle","7.82","5","Approved","Yes","810"
"CUST000565","37","Other","Associate Degree","Widowed","Self-Employed","68058","5","LOAN017338","38306","Personal","17.43","2","Rejected","No","645"
"CUST000106",,"Other","Diploma","Widowed","Self-Employed","123420","6","LOAN685723","481003","Home","3.54","15","Approved","No","727"
"CUST001275","50","Other","Diploma","Married","Unemployed","95653","27","LOAN716836","27938","Personal","12.80","1","Rejected","No","316"
"CUST001275",,"Male","Associate Degree","Widowed","Part-Time","36327","36","LOAN485816","82964","Education","5.79","15","Approved","No","613"
"CUST001275","21","Other","High School","Single","Full-Time","147836","38","LOAN643523","14990","Education","5.28","10","Rejected","No","566"
"CUST000412","43","Other","High School","Single","Self-Employed","185411","25","LOAN032985","35217","Vehicle","9.38","3","Rejected","No","448"
"CUST000332","50","Female","Diploma","Widowed","Self-Employed",,"5","LOAN604335","180210","Home","4.51","20","Approved","Yes","301"
"CUST000516","30","Female","PhD","Married","Contract","56978","9","LOAN964866","66472","Vehicle","5.43","4","Approved","No","553"
"CUST000612","64","Male","Diploma","Divorced","Full-Time",,"15","LOAN598548","51979","Vehicle","6.95","5","Rejected","No","625"
"CUST001275","46",,"Bachelor's Degree","Widowed","Full-Time","44878",,"LOAN707988","676835","Home","7.42","15","Rejected","No","342"
"CUST001236","57","Other","Bachelor's Degree","Married","Contract",,"6","LOAN096050","30255","Vehicle","9.92","4","Rejected","No","482"
"CUST001043","38",,"Bachelor's Degree",,"Full-Time","247103","28","LOAN388739","43137","Vehicle","8.07","6","Rejected","No","722"
"CUST001275","60","Male","Diploma","Widowed","Part-Time","129148","36","LOAN828296","17618","Personal","9.12","3","Rejected","No","829"
"CUST001275","23","Other","Associate Degree","Single",,"154671","10","LOAN821462","62621","Education","8.02","15","Rejected","No","400"
"CUST001275",,"Other","Master's Degree","Married","Contract","190785","21","LOAN772094","657615","Home","7.08","20","Approved","Yes","441"
"CUST000951","56","Male","Master's Degree","Single","Part-Time","181880","12","LOAN306540","72761","Education","5.08","20","Rejected","No",
"CUST000528","38","Male","PhD",,"Contract","194982","8","LOAN756424","86233","Education","6.71","10","Rejected","No","783"
"CUST001275","29","Other","PhD",,"Unemployed","220400","28","LOAN540854","48395","Education","8.26","20","Rejected","No","689"
"CUST001275","26","Male","Bachelor's Degree","Divorced","Self-Employed","67188","37","LOAN676651","21672","Education","8.91","20","Approved","No","642"
"CUST000010","55","Male",,"Divorced","Full-Time","220220","38","LOAN568371","45222","Personal","14.33","2","Rejected","No","837"
"CUST001275","58","Female","High School","Widowed","Unemployed","57356","8","LOAN873794","30965","Personal","9.47","2","Approved","Yes","512"
"CUST001225","30","Other","PhD","Married","Unemployed","204821","25","LOAN973420","55212","Vehicle","5.45","4","Rejected","No",
"CUST001275","46","Other","Associate Degree","Divorced","Full-Time","199246","1","LOAN594535","192906","Home","5.98","15","Rejected","No","306"
"CUST001275","40",,"Diploma","Single","Part-Time","111687","10","LOAN462856","628968","Home","3.75","15","Rejected","No","778"
"CUST000945","29","Female","Diploma","Widowed","Unemployed","164365","4","LOAN157058","34597","Personal","17.63","7","Approved","No","511"
"CUST000693","34","Male","High School","Married","Contract","99837","5","LOAN616835","10387","Personal","14.68","5","Approved","No","595"
"CUST001275","67","Female","Master's Degree","Widowed","Self-Employed","26307",,"LOAN407137","67579","Vehicle","7.06","3","Rejected","No","418"
"CUST000232","60","Female","Associate Degree","Single","Unemployed",,"17","LOAN911216","40615","Education","5.90","15","Rejected","No","320"
"CUST000420","33","Other","PhD","Widowed","Self-Employed","152938","5","LOAN420516","59891","Vehicle","8.43","5","Approved","No","749"
"CUST001084","70","Female","Diploma","Divorced","Part-Time","81014","31","LOAN516567","45291","Vehicle","9.02","5","Approved","No","451"
"CUST000627","47","Female","Master's Degree","Divorced","Self-Employed","59088","31","LOAN594206","61761","Vehicle","9.02","6","Rejected","No","440"
"CUST000054","41","Other","High School",,"Part-Time","113329","27","LOAN605213","78857","Education","8.10","20","Rejected","No","790"
"CUST000093","63","Other","Bachelor's Degree","Single","Self-Employed","224151","40","LOAN157787","33512","Vehicle","8.50","3","Approved","No","838"
"CUST000997","43","Female","High School","Single",,"42219","9","LOAN449641","14108","Personal","13.53","2","Approved","No","684"
"CUST000391","45","Female",,"Divorced","Part-Time","237001","19","LOAN991337","40062","Vehicle","7.93","6","Rejected","No","816"
"CUST000141","21","Male","PhD","Widowed","Part-Time","148853","39","LOAN268204","67938","Vehicle","6.56","5","Rejected","No","470"
"CUST001275",,,"Associate Degree",,"Full-Time","195119","10","LOAN318726","38071","Personal","9.30","5","Approved","No","371"
"CUST001275","38","Male","High School","Married","Full-Time","204765","22","LOAN726617","41129","Vehicle","5.37","6","Approved","No","309"
"CUST001275","23","Male","Bachelor's Degree","Divorced","Unemployed","136373","18","LOAN427808","66403","Vehicle","5.19","3","Rejected","No","706"
"CUST001275","25","Other","Diploma","Married","Self-Employed","126952",,"LOAN014080","9211","Personal","9.13","2","Rejected","No","583"
"CUST000746","61","Other","High School","Divorced",,"162827","26","LOAN516912","744143","Home","5.34","15","Approved","Yes","685"
"CUST000058","33","Female","Bachelor's Degree","Married","Part-Time","37319",,"LOAN703644","37758","Personal","16.52","5","Rejected","No","785"
"CUST000916","48","Other","Bachelor's Degree","Single","Self-Employed","184080",,"LOAN649778","59233","Vehicle","6.16","4","Rejected","No","488"
"CUST000419",,"Other","Associate Degree","Single","Unemployed","90669","26","LOAN835179","34066","Personal","13.78","1","Rejected","No","333"
"CUST000548","44",,"Bachelor's Degree","Married","Self-Employed",,"15","LOAN059446","24375","Personal","15.24","7","Rejected","No",
"CUST000843","62","Female","Master's Degree","Widowed","Unemployed","175821","8","LOAN744472","28778","Personal","12.44","2","Approved","No","712"
"CUST000458","68","Female","Master's Degree","Divorced","Full-Time","36579","7","LOAN449568","646832","Home","3.72","15","Rejected","No","381"
"CUST001275","25","Male","Diploma","Divorced","Contract","130001","0","LOAN425509","29571","Personal","9.99","2","Approved","No","410"
"CUST001192","49","Other","Diploma","Married","Unemployed",,"38","LOAN725196","32049","Personal","16.46","5","Rejected","No","617"
"CUST001275","22","Male","PhD","Married",,"236982","26","LOAN530902","21549","Vehicle","4.26","3","Approved","Yes","363"
"CUST000056","36","Other","Associate Degree","Married","Self-Employed","80962","5","LOAN859210","93212","Education","6.93","15","Approved","No","326"
"CUST001275","46","Other","Bachelor's Degree","Divorced","Contract",,,"LOAN131881","86113","Education","8.42","5","Rejected","No","784"
"CUST001275","22","Other","PhD","Divorced","Part-Time","161725","25","LOAN968436","86483","Education","5.91","15","Rejected","No","654"
"CUST001240",,"Male","Diploma","Married","Unemployed","142090","38","LOAN153307","8179","Personal","15.88","5","Rejected","No","429"
"CUST001189","30",,"Bachelor's Degree","Single",,"173848","1","LOAN968754","17024","Personal","16.46","1","Rejected","No",
"CUST001275","31","Male","Associate Degree",,"Contract","91044","40","LOAN400393","50409","Education","5.98","20","Approved","No","519"
"CUST001265","22","Other","Bachelor's Degree","Widowed","Contract","47847","0","LOAN312677","96383","Education","8.36","15","Approved","No",
"CUST000328","66","Female","PhD","Single","Full-Time","30619","16","LOAN628026","524591","Home","3.67","20","Approved","No","678"
"CUST001275","55",,"Master's Degree","Single","Self-Employed","211135","34","LOAN960059","610796","Home","6.38","30","Approved","No","579"
"CUST001275","40","Female","Diploma","Widowed","Unemployed","166120","3","LOAN525216","99309","Education","8.89","10","Approved","No","724"
"CUST001275","62","Other","Associate Degree",,"Contract","148519","20","LOAN623348","19889","Education","5.49","5","Rejected","No",
"CUST001275","57","Female","High School","Widowed","Self-Employed","224345","31","LOAN147079","31299","Vehicle","4.11","7","Approved","No","691"
"CUST001066","44","Male","Master's Degree","Divorced","Unemployed","112788","37","LOAN050348","63968","Vehicle","8.46","4","Rejected","No","638"
"CUST001275","67",,"Master's Degree","Single","Part-Time","84085","0","LOAN398676","222452","Home","5.56","15","Approved","No","617"
"CUST001275","24","Other","Master's Degree","Single","Full-Time","186692","31","LOAN479271","673385","Home","5.94","20","Rejected","No","525"
"CUST001275","51","Male","Bachelor's Degree","Single","Self-Employed","50419","3","LOAN296485","52498","Education","7.68","20","Approved","No","651"
"CUST001275","43","Other","PhD","Single","Self-Employed","174139","26","LOAN350324","413825","Home","4.14","15","Approved","Yes","463"
"CUST000502","57","Other","Master's Degree","Widowed",,"73166","34","LOAN686551","724483","Home","5.73","30","Approved","No",
"CUST001275","70","Female","Diploma","Single","Part-Time","107843","27","LOAN711312","604011","Home","5.67","25","Approved","Yes","814"
"CUST000586","52","Other","PhD",,"Self-Employed","116441","29","LOAN041102","42694","Vehicle","7.54","3","Approved","No","438"
"CUST001275",,"Male","Associate Degree","Divorced","Self-Employed","34713","18","LOAN995735","724965","Home","4.75","15","Rejected","No","409"
"CUST001211","33","Male","Master's Degree","Divorced","Full-Time","65126","4","LOAN986873","74788","Education","6.44","5","Rejected","No","676"
"CUST001275","40","Male","Bachelor's Degree","Single","Part-Time","209786","13","LOAN616741","318262","Home","3.62","20","Approved","No","514"
"CUST001275","58","Female","Master's Degree","Single","Full-Time","70970","15","LOAN472980","95642","Education","7.37","5","Rejected","No","414"
"CUST000187","31","Male","Associate Degree","Widowed","Self-Employed","182392","2","LOAN526011","78329","Vehicle","4.84","6","Approved","Yes","520"
"CUST001176",,"Other",,"Divorced","Self-Employed","117091","39","LOAN650493","28439","Personal","14.59","5","Rejected","No","398"
"CUST001028","33","Other","Diploma","Single","Contract","176818","24","LOAN109835","76270","Vehicle","6.98","6","Rejected","No","744"
